GeographyCode,DateCode,Measurement,Units,Value,Variable
S08000017,2020-05-04,Count,Testing - Cumulative people tested for COVID-19 - Positive,250,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-05,Count,Testing - Cumulative people tested for COVID-19 - Positive,254,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-06,Count,Testing - Cumulative people tested for COVID-19 - Positive,254,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-07,Count,Testing - Cumulative people tested for COVID-19 - Positive,254,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-08,Count,Testing - Cumulative people tested for COVID-19 - Positive,255,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-09,Count,Testing - Cumulative people tested for COVID-19 - Positive,255,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-10,Count,Testing - Cumulative people tested for COVID-19 - Positive,255,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-11,Count,Testing - Cumulative people tested for COVID-19 - Positive,255,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-12,Count,Testing - Cumulative people tested for COVID-19 - Positive,255,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-13,Count,Testing - Cumulative people tested for COVID-19 - Positive,254,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-14,Count,Testing - Cumulative people tested for COVID-19 - Positive,255,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-15,Count,Testing - Cumulative people tested for COVID-19 - Positive,255,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-16,Count,Testing - Cumulative people tested for COVID-19 - Positive,257,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-17,Count,Testing - Cumulative people tested for COVID-19 - Positive,257,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-18,Count,Testing - Cumulative people tested for COVID-19 - Positive,257,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-19,Count,Testing - Cumulative people tested for COVID-19 - Positive,257,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-20,Count,Testing - Cumulative people tested for COVID-19 - Positive,257,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-21,Count,Testing - Cumulative people tested for COVID-19 - Positive,257,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-22,Count,Testing - Cumulative people tested for COVID-19 - Positive,257,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-23,Count,Testing - Cumulative people tested for COVID-19 - Positive,257,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-24,Count,Testing - Cumulative people tested for COVID-19 - Positive,258,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-25,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-26,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-27,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-28,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-29,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-30,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-05-31,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-01,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-02,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-03,Count,Testing - Cumulative people tested for COVID-19 - Positive,260,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-04,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-05,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-06,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-07,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-08,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-09,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-10,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-11,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-12,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-13,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-14,Count,Testing - Cumulative people tested for COVID-19 - Positive,261,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-15,Count,Testing - Cumulative people tested for COVID-19 - Positive,274,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-16,Count,Testing - Cumulative people tested for COVID-19 - Positive,274,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-17,Count,Testing - Cumulative people tested for COVID-19 - Positive,274,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-18,Count,Testing - Cumulative people tested for COVID-19 - Positive,274,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-19,Count,Testing - Cumulative people tested for COVID-19 - Positive,284,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-20,Count,Testing - Cumulative people tested for COVID-19 - Positive,284,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-21,Count,Testing - Cumulative people tested for COVID-19 - Positive,284,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-22,Count,Testing - Cumulative people tested for COVID-19 - Positive,285,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-23,Count,Testing - Cumulative people tested for COVID-19 - Positive,285,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-24,Count,Testing - Cumulative people tested for COVID-19 - Positive,285,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-25,Count,Testing - Cumulative people tested for COVID-19 - Positive,285,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-26,Count,Testing - Cumulative people tested for COVID-19 - Positive,285,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-27,Count,Testing - Cumulative people tested for COVID-19 - Positive,285,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-28,Count,Testing - Cumulative people tested for COVID-19 - Positive,285,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-29,Count,Testing - Cumulative people tested for COVID-19 - Positive,285,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-06-30,Count,Testing - Cumulative people tested for COVID-19 - Positive,290,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-07-01,Count,Testing - Cumulative people tested for COVID-19 - Positive,291,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-07-02,Count,Testing - Cumulative people tested for COVID-19 - Positive,292,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-07-03,Count,Testing - Cumulative people tested for COVID-19 - Positive,292,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-07-04,Count,Testing - Cumulative people tested for COVID-19 - Positive,293,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-07-05,Count,Testing - Cumulative people tested for COVID-19 - Positive,294,Testing - Cumulative people tested for COVID-19 - Positive
S08000017,2020-07-06,Count,Testing - Cumulative people tested for COVID-19 - Positive,295,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-07,Count,Testing - Cumulative people tested for COVID-19 - Positive,9999999,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-08,Count,Testing - Cumulative people tested for COVID-19 - Positive,9999999,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-09,Count,Testing - Cumulative people tested for COVID-19 - Positive,9999999,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-10,Count,Testing - Cumulative people tested for COVID-19 - Positive,9999999,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-11,Count,Testing - Cumulative people tested for COVID-19 - Positive,9999999,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-12,Count,Testing - Cumulative people tested for COVID-19 - Positive,9999999,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-13,Count,Testing - Cumulative people tested for COVID-19 - Positive,9999999,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-14,Count,Testing - Cumulative people tested for COVID-19 - Positive,6,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-15,Count,Testing - Cumulative people tested for COVID-19 - Positive,7,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-16,Count,Testing - Cumulative people tested for COVID-19 - Positive,7,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-17,Count,Testing - Cumulative people tested for COVID-19 - Positive,7,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-18,Count,Testing - Cumulative people tested for COVID-19 - Positive,8,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-19,Count,Testing - Cumulative people tested for COVID-19 - Positive,9,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-20,Count,Testing - Cumulative people tested for COVID-19 - Positive,12,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-21,Count,Testing - Cumulative people tested for COVID-19 - Positive,13,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-22,Count,Testing - Cumulative people tested for COVID-19 - Positive,16,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-23,Count,Testing - Cumulative people tested for COVID-19 - Positive,19,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-24,Count,Testing - Cumulative people tested for COVID-19 - Positive,25,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-25,Count,Testing - Cumulative people tested for COVID-19 - Positive,29,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-26,Count,Testing - Cumulative people tested for COVID-19 - Positive,40,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-27,Count,Testing - Cumulative people tested for COVID-19 - Positive,41,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-28,Count,Testing - Cumulative people tested for COVID-19 - Positive,51,Testing - Cumulative people tested for COVID-19 - Positive
S08000029,2020-03-29,Count,Testing - Cumulative people tested for COVID-19 - Positive,58,Testing - Cumulative people tested for COVID-19 - Positive
